Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764181967,50,,Aggregated,7.111111,0.000000,410,2000,2300,2400,2400,2500,2500,2500,2500,2500,2500,121,0,410.0,1052.665371896145,4.24289982765913,2536.0550000332296,336.88429752066116
1764181968,50,,Aggregated,8.700000,0.000000,400,2000,2100,2400,2400,2500,2500,2500,2500,2500,2500,144,0,390.0,1003.4994388810851,4.24289982765913,2536.0550000332296,342.3333333333333
1764181969,50,,Aggregated,10.800000,0.000000,370,460,2100,2300,2400,2500,2500,2500,2500,2500,2500,155,0,370.0,947.6388193486679,3.5333000123500824,2536.0550000332296,338.2774193548387
1764181970,50,,Aggregated,13.400000,0.000000,350,420,2000,2100,2400,2500,2500,2500,2500,2500,2500,177,0,350.0,857.4778644044458,2.712199930101633,2536.0550000332296,333.7570621468927
1764181971,50,,Aggregated,14.500000,0.000000,350,420,2000,2100,2400,2500,2500,2500,2500,2500,2500,190,0,350.0,819.0466931543166,2.712199930101633,2536.0550000332296,333.77894736842103
1764181972,50,,Aggregated,15.500000,0.000000,350,410,2000,2100,2400,2500,2500,2500,2500,2500,2500,199,0,350.0,788.2331341666511,2.712199930101633,2536.0550000332296,326.53768844221105
1764181973,50,,Aggregated,16.800000,0.000000,350,410,460,2100,2400,2500,2500,2500,2500,2500,2500,207,0,350.0,768.715105789988,2.712199930101633,2536.0550000332296,326.55555555555554
1764181974,50,,Aggregated,16.300000,0.000000,350,410,840,2100,2400,2500,2500,5400,5400,5400,5400,216,0,350.0,819.9317023067529,2.712199930101633,5386.428300058469,328.7037037037037
1764181975,50,,Aggregated,16.900000,0.000000,350,410,2000,2100,2400,2500,5300,5400,5400,5400,5400,222,0,350.0,871.1092842287627,2.712199930101633,5386.428300058469,327.8288288288288
1764181976,50,,Aggregated,15.800000,0.000000,350,410,2000,2100,2400,2500,5400,5400,5400,5400,5400,233,0,350.0,950.5916995649893,2.712199930101633,5444.2829000763595,328.9742489270386
1764181977,50,,Aggregated,15.500000,0.000000,350,410,2000,2100,2400,5300,5400,5400,5400,5400,5400,239,0,350.0,952.1175217512746,2.657199976965785,5444.2829000763595,326.6150627615063
1764181978,50,,Aggregated,13.900000,0.000000,350,410,2000,2300,2500,5300,5400,5400,5400,5400,5400,252,0,350.0,993.1702813427407,2.552600111812353,5444.2829000763595,324.07936507936506
1764181979,50,,Aggregated,13.000000,0.000000,350,430,2100,2400,2500,5400,5400,10000,10000,10000,10000,264,3,350.0,1206.8430552987566,2.552600111812353,10244.671799940988,325.1969696969697
1764181980,50,,Aggregated,10.800000,0.000000,350,420,2100,2400,5300,5400,5400,10000,10000,10000,10000,277,4,350.0,1214.0721209357334,2.552600111812353,10244.671799940988,324.1552346570397
1764181981,50,,Aggregated,10.500000,0.000000,350,420,2100,2400,5300,5400,10000,10000,10000,10000,10000,284,6,350.0,1257.892234151704,2.5110000278800726,10244.671799940988,322.3521126760563
1764181982,50,,Aggregated,9.900000,0.400000,350,430,2100,2400,5300,5400,10000,10000,10000,10000,10000,295,10,350.0,1389.606393554832,2.5110000278800726,10250.73179998435,321.72542372881355
1764181983,50,,Aggregated,9.400000,0.400000,350,430,2100,2400,5300,5400,10000,10000,10000,10000,10000,306,14,350.0,1481.4628081645792,2.5110000278800726,10254.55450010486,323.54901960784315
1764181984,50,,Aggregated,9.700000,0.800000,350,430,2300,2400,5400,10000,10000,10000,10000,10000,10000,319,16,350.0,1541.6606843185416,2.5110000278800726,10254.55450010486,323.7523510971787
1764181985,50,,Aggregated,9.700000,1.200000,350,430,2100,2400,5400,5600,10000,10000,10000,10000,10000,335,16,350.0,1526.7315229790202,2.5110000278800726,10254.55450010486,325.00597014925376
1764181986,50,,Aggregated,9.700000,1.400000,350,430,2100,2400,5400,5400,10000,10000,10000,10000,10000,349,16,350.0,1504.0796848086047,2.5110000278800726,10254.55450010486,325.6131805157593
1764181987,50,,Aggregated,10.100000,1.600000,350,430,2300,2400,5400,10000,10000,10000,10000,10000,10000,371,19,350.0,1608.10444662611,2.5110000278800726,10373.930600006133,327.88409703504044
1764181988,50,,Aggregated,11.300000,1.600000,350,430,2300,2400,5400,10000,10000,10000,10000,10000,10000,393,21,350.0,1622.8484429985417,2.5110000278800726,10373.930600006133,329.99236641221376
1764181989,50,,Aggregated,11.800000,1.600000,350,430,2300,2400,5400,10000,10000,10000,10000,10000,10000,416,21,350.0,1595.5258706683078,2.4749001022428274,10373.930600006133,329.6057692307692
1764181990,50,,Aggregated,13.400000,1.900000,350,420,2100,2400,5400,5600,10000,10000,10000,10000,10000,435,21,350.0,1537.281446661479,2.4749001022428274,10373.930600006133,330.1264367816092
1764181991,50,,Aggregated,14.900000,2.100000,350,400,2000,2400,5400,5400,10000,10000,10000,10000,10000,460,21,340.0,1469.1642880384081,2.4749001022428274,10373.930600006133,331.75652173913045
1764181992,50,,Aggregated,15.400000,1.700000,350,400,840,2400,5400,5400,10000,10000,10000,10000,10000,478,21,340.0,1423.2530853507465,2.4749001022428274,10373.930600006133,330.4225941422594
1764181993,50,,Aggregated,16.100000,1.700000,350,400,460,2400,5300,5400,10000,10000,10000,10000,10000,491,21,350.0,1393.5932189353234,2.4749001022428274,10373.930600006133,329.76985743380857
1764181994,50,,Aggregated,17.600000,1.300000,350,400,460,2300,5300,5400,10000,10000,10000,10000,10000,504,21,350.0,1362.6990426518394,2.4749001022428274,10373.930600006133,327.6904761904762
1764181995,50,,Aggregated,17.700000,0.900000,350,400,460,2300,5300,5400,10000,10000,10000,10000,10000,515,21,350.0,1340.1094376638496,2.4749001022428274,10373.930600006133,327.4970873786408
1764181996,50,,Aggregated,18.900000,0.700000,350,400,460,2300,5300,5400,10000,10000,10000,10000,10000,520,21,350.0,1327.9267015329633,2.4749001022428274,10373.930600006133,325.54615384615386
1764181997,50,,Aggregated,18.600000,0.500000,340,400,450,2100,5300,5400,10000,10000,10000,10000,10000,525,21,340.0,1317.8702918040965,2.4749001022428274,10373.930600006133,325.7352380952381
1764181998,50,,Aggregated,17.900000,0.500000,340,400,460,2300,5300,5400,10000,10000,10000,10000,10000,535,21,340.0,1335.0106029858307,2.4749001022428274,10373.930600006133,324.7271028037383
1764181999,50,,Aggregated,16.600000,0.500000,350,400,460,2300,5400,5400,10000,10000,10000,10000,10000,544,21,340.0,1355.5958042231985,2.4749001022428274,10373.930600006133,326.2867647058824
1764182000,50,,Aggregated,15.100000,0.200000,340,400,460,2300,5400,5400,10000,10000,10000,10000,10000,549,21,340.0,1363.8305748581297,2.4749001022428274,10373.930600006133,326.4608378870674
1764182001,50,,Aggregated,13.500000,0.000000,350,400,460,2400,5400,5400,10000,10000,10000,10000,10000,561,21,350.0,1385.3509702268198,2.4749001022428274,10373.930600006133,327.1283422459893
1764182002,50,,Aggregated,12.400000,0.000000,350,400,490,2400,5400,5400,10000,10000,10000,10000,10000,572,24,350.0,1433.2668349595408,2.4749001022428274,10373.930600006133,326.7762237762238
1764182003,50,,Aggregated,10.800000,0.000000,350,400,840,2400,5400,5600,10000,10000,10000,10000,10000,590,29,350.0,1506.6283745726696,2.4749001022428274,10373.930600006133,326.16610169491526
1764182004,50,,Aggregated,10.000000,0.000000,350,400,840,2400,5400,10000,10000,10000,10000,10000,10000,597,31,350.0,1523.4448924583462,2.4749001022428274,10373.930600006133,324.05192629815747
1764182005,50,,Aggregated,9.600000,0.300000,350,410,2000,2400,5400,10000,10000,10000,10000,10000,10000,611,36,350.0,1576.8992039241634,2.4749001022428274,10373.930600006133,325.3306055646481
1764182006,50,,Aggregated,9.400000,0.900000,350,400,2000,2400,5400,10000,10000,10000,10000,10000,10000,622,36,350.0,1568.4451456552288,2.4749001022428274,10373.930600006133,324.0289389067524
1764182007,50,,Aggregated,9.300000,1.200000,350,400,2000,2400,5400,10000,10000,10000,10000,10000,10000,633,38,350.0,1585.9542982582898,2.4749001022428274,10373.930600006133,324.9842022116904
1764182008,50,,Aggregated,9.400000,1.500000,350,400,2000,2400,5400,10000,10000,10000,10000,10000,10000,640,39,350.0,1595.0820151530934,2.4749001022428274,10373.930600006133,325.38125
1764182009,50,,Aggregated,10.000000,1.500000,350,410,2000,2400,5400,10000,10000,10000,10000,10000,10000,653,40,350.0,1623.119448695637,2.4749001022428274,10373.930600006133,326.6263399693721
1764182010,50,,Aggregated,10.600000,1.700000,350,410,2100,2500,5400,10000,10000,10000,10000,10000,10000,670,43,350.0,1679.2022311914045,2.4749001022428274,10373.930600006133,328.2597014925373
1764182011,50,,Aggregated,10.300000,1.800000,350,410,2100,2500,5400,10000,10000,10000,10000,10000,10000,682,43,350.0,1669.417173017562,2.4749001022428274,10373.930600006133,328.2375366568915
1764182012,50,,Aggregated,10.900000,1.900000,350,410,2100,2500,5400,10000,10000,10000,10000,10000,10000,702,45,350.0,1681.8738116768648,2.4749001022428274,10373.930600006133,329.67236467236467
1764182013,50,,Aggregated,12.100000,2.200000,350,410,2000,2500,5400,10000,10000,10000,10000,10000,10000,725,47,350.0,1679.8764947548123,2.4749001022428274,10373.930600006133,330.8841379310345
1764182014,50,,Aggregated,11.900000,2.200000,350,420,2100,2500,5400,10000,10000,10000,10000,10000,10000,738,47,350.0,1698.7738088041488,2.4749001022428274,10373.930600006133,330.44173441734415
1764182015,50,,Aggregated,12.700000,2.100000,360,430,2000,2500,5400,10000,10000,10000,10000,10000,10000,768,47,360.0,1656.169835282526,2.4749001022428274,10373.930600006133,331.5052083333333
1764182017,50,,Aggregated,13.500000,1.700000,360,430,1000,2400,5400,10000,10000,10000,10000,10000,10000,784,47,360.0,1629.5469186187968,2.4749001022428274,10373.930600006133,332.3520408163265
1764182018,50,,Aggregated,13.900000,1.400000,350,430,930,2400,5400,10000,10000,10000,10000,10000,10000,801,47,350.0,1601.3445645409722,2.4749001022428274,10373.930600006133,333.2721598002497
1764182019,50,,Aggregated,15.600000,1.100000,350,430,860,2400,5400,10000,10000,10000,10000,10000,10000,812,47,350.0,1583.7926382962798,2.4749001022428274,10373.930600006133,333.0738916256158
1764182020,50,,Aggregated,16.200000,1.100000,350,430,820,2400,5400,10000,10000,10000,10000,10000,10000,824,47,350.0,1565.4967220834098,2.4749001022428274,10373.930600006133,333.43203883495147
1764182021,50,,Aggregated,17.200000,0.800000,350,430,630,2400,5400,10000,10000,10000,10000,10000,10000,832,47,350.0,1552.757506847019,2.4749001022428274,10373.930600006133,332.92788461538464
1764182022,50,,Aggregated,17.200000,0.800000,350,420,570,2400,5400,10000,10000,10000,10000,10000,10000,841,47,350.0,1537.8190708639017,2.4749001022428274,10373.930600006133,331.66111771700355
1764182023,50,,Aggregated,17.100000,0.700000,350,420,610,2400,5400,10000,10000,10000,10000,10000,10000,848,47,350.0,1544.3820683925328,2.4749001022428274,10373.930600006133,331.0801886792453
1764182024,50,,Aggregated,16.100000,0.400000,350,420,630,2400,5400,10000,10000,10000,10000,10000,10000,859,47,350.0,1549.931620369634,2.4749001022428274,10373.930600006133,329.6356228172293
1764182025,50,,Aggregated,15.800000,0.400000,350,430,820,2400,5400,10000,10000,10000,10000,10000,10000,867,47,350.0,1561.4862949216808,2.4749001022428274,10373.930600006133,330.03575547866205
1764182026,50,,Aggregated,13.300000,0.000000,350,430,840,2400,5400,10000,10000,10000,10000,10000,10000,878,47,350.0,1567.5981055771729,2.4749001022428274,10373.930600006133,329.47380410022777
1764182027,50,,Aggregated,13.300000,0.000000,350,430,850,2400,5400,10000,10000,10000,10000,10000,10000,888,47,350.0,1570.0392270233137,2.4749001022428274,10373.930600006133,329.65315315315314
1764182028,50,,Aggregated,10.900000,0.000000,350,430,870,2400,5400,10000,10000,10000,10000,10000,10000,896,51,350.0,1602.9861987683814,2.4749001022428274,10373.930600006133,330.29017857142856
1764182029,50,,Aggregated,10.400000,0.000000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,912,57,350.0,1655.8814488993162,2.4749001022428274,10373.930600006133,330.80263157894734
1764182030,50,,Aggregated,9.400000,0.300000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,923,58,350.0,1659.6163999958253,2.4749001022428274,10373.930600006133,329.82123510292524
1764182031,50,,Aggregated,9.400000,0.300000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,938,59,350.0,1675.496518652368,2.4749001022428274,10373.930600006133,330.81663113006397
1764182032,50,,Aggregated,9.800000,0.800000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,947,61,350.0,1682.431035264766,2.4749001022428274,10373.930600006133,330.4128827877508
1764182033,50,,Aggregated,10.700000,1.200000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,956,64,350.0,1700.6349920455432,2.4749001022428274,10373.930600006133,330.36401673640165
1764182034,50,,Aggregated,10.600000,1.400000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,971,65,350.0,1693.215727904403,2.4749001022428274,10373.930600006133,329.42224510813594
1764182035,50,,Aggregated,10.600000,1.400000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,973,65,350.0,1690.1934752262314,2.4749001022428274,10373.930600006133,329.22816032887977
1764182036,50,,Aggregated,11.000000,1.800000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,988,67,350.0,1704.0497409863217,2.4749001022428274,10373.930600006133,329.4008097165992
1764182037,50,,Aggregated,10.600000,1.800000,350,430,1000,2500,5400,10000,10000,10000,10000,10000,10000,1004,68,350.0,1709.8653083611503,2.4749001022428274,10373.930600006133,328.59362549800795
1764182038,50,,Aggregated,11.000000,2.000000,350,430,2000,5300,5400,10000,10000,10000,10000,10000,10000,1020,69,350.0,1731.8210256810976,2.4749001022428274,10373.930600006133,329.2549019607843
1764182039,50,,Aggregated,11.500000,2.100000,350,430,2000,5300,5400,10000,10000,10000,10000,10000,10000,1047,70,350.0,1728.1741092593961,2.4749001022428274,10373.930600006133,330.1289398280802
1764182040,50,,Aggregated,12.200000,1.900000,350,430,2000,5300,5400,10000,10000,10000,10000,10000,10000,1067,73,350.0,1737.4091455435787,2.4749001022428274,10373.930600006133,329.62417994376756
1764182041,50,,Aggregated,13.300000,1.500000,350,420,1000,5300,5400,10000,10000,10000,10000,10000,10000,1093,74,350.0,1715.3966526035645,2.4749001022428274,10373.930600006133,328.6870997255261
1764182042,50,,Aggregated,14.100000,1.400000,350,420,930,2500,5400,10000,10000,10000,10000,10000,10000,1112,74,350.0,1690.1454585386614,2.4749001022428274,10373.930600006133,328.24460431654677
1764182043,50,,Aggregated,15.000000,1.500000,350,420,790,2500,5400,10000,10000,10000,10000,10000,10000,1134,74,350.0,1664.3784135757458,2.4749001022428274,10373.930600006133,328.70723104056435
1764182044,50,,Aggregated,16.100000,1.300000,350,420,570,2400,5400,10000,10000,10000,10000,10000,10000,1159,74,350.0,1633.533890505351,2.4749001022428274,10373.930600006133,327.1622088006902
1764182045,50,,Aggregated,17.700000,1.000000,350,420,560,2400,5400,10000,10000,10000,10000,10000,10000,1178,74,350.0,1611.9071324243241,2.4749001022428274,10373.930600006133,326.7691001697793
1764182046,50,,Aggregated,18.100000,0.900000,350,420,540,2400,5400,10000,10000,10000,10000,10000,10000,1189,74,350.0,1599.3500790545831,2.4749001022428274,10373.930600006133,326.69386038687975
1764182047,50,,Aggregated,20.400000,0.900000,350,420,520,2400,5400,10000,10000,10000,10000,10000,10000,1200,74,350.0,1586.534225329912,2.4749001022428274,10373.930600006133,326.00666666666666
1764182048,50,,Aggregated,20.100000,0.700000,350,410,520,2400,5400,10000,10000,10000,10000,10000,10000,1208,74,350.0,1577.4423972648008,2.4749001022428274,10373.930600006133,325.7086092715232
1764182049,50,,Aggregated,19.500000,0.600000,350,410,510,2400,5400,10000,10000,10000,10000,10000,10000,1217,74,350.0,1567.6134500373996,2.4749001022428274,10373.930600006133,325.7937551355793
1764182050,50,,Aggregated,18.900000,0.500000,350,410,510,2400,5400,10000,10000,10000,10000,10000,10000,1222,74,350.0,1570.0088867396742,2.4749001022428274,10373.930600006133,325.2716857610475
1764182051,50,,Aggregated,17.300000,0.400000,350,410,520,2400,5400,10000,10000,10000,10000,10000,10000,1233,74,350.0,1582.726152713274,2.4749001022428274,10373.930600006133,325.5109489051095
1764182052,50,,Aggregated,15.700000,0.200000,350,420,550,2400,5400,10000,10000,10000,10000,10000,10000,1244,74,350.0,1599.310629980727,2.4749001022428274,10373.930600006133,325.7459807073955
1764182053,50,,Aggregated,14.200000,0.000000,350,420,550,2400,5400,10000,10000,10000,10000,10000,10000,1251,74,350.0,1599.901252994232,2.4749001022428274,10373.930600006133,325.6794564348521
1764182054,50,,Aggregated,13.100000,0.000000,350,420,550,2400,5400,10000,10000,10000,10000,10000,10000,1257,74,350.0,1598.097969208864,2.4749001022428274,10373.930600006133,326.12490055688147
1764182055,50,,Aggregated,11.800000,0.000000,350,410,540,2400,5400,10000,10000,10000,10000,10000,10000,1267,74,350.0,1591.3671218593852,2.4749001022428274,10373.930600006133,325.9865824782952
1764182056,50,,Aggregated,10.400000,0.000000,350,420,560,2500,5400,10000,10000,10000,10000,10000,10000,1278,80,350.0,1638.5056079776684,2.4749001022428274,10373.930600006133,326.61815336463224
1764182057,50,,Aggregated,8.500000,0.000000,350,420,570,2500,5400,10000,10000,10000,10000,10000,10000,1290,84,350.0,1663.868531314548,2.4749001022428274,10373.930600006133,326.5100775193798
1764182058,50,,Aggregated,8.800000,0.500000,350,420,570,2500,5400,10000,10000,10000,10000,10000,10000,1299,85,350.0,1665.7983456475529,2.4749001022428274,10373.930600006133,326.83987682832947
1764182059,50,,Aggregated,8.900000,1.000000,350,420,570,2500,5400,10000,10000,10000,10000,10000,10000,1311,88,350.0,1678.9688410345411,2.4472998920828104,10373.930600006133,326.4782608695652
1764182060,50,,Aggregated,9.100000,1.100000,350,420,570,2500,5400,10000,10000,10000,10000,10000,10000,1322,89,350.0,1678.331027909058,2.4472998920828104,10373.930600006133,326.3857791225416
1764182061,50,,Aggregated,9.100000,1.200000,350,420,570,2500,5400,10000,10000,10000,10000,10000,10000,1328,90,350.0,1682.9477999212447,2.4472998920828104,10373.930600006133,326.22289156626505
1764182062,50,,Aggregated,9.600000,1.500000,350,420,600,5300,5400,10000,10000,10000,10000,10000,10000,1338,93,350.0,1697.938496259463,2.4472998920828104,10373.930600006133,326.0104633781764
1764182063,50,,Aggregated,9.600000,1.600000,350,420,600,5300,5400,10000,10000,10000,10000,10000,10000,1347,94,350.0,1699.7680389719899,2.4472998920828104,10373.930600006133,326.33184855233856
1764182064,50,,Aggregated,9.600000,1.800000,350,420,870,5300,5400,10000,10000,10000,10000,10000,10000,1374,99,350.0,1745.3642691373066,2.4472998920828104,10373.930600006133,327.2183406113537
1764182065,50,,Aggregated,9.600000,1.900000,350,420,940,5300,5400,10000,10000,10000,10000,10000,10000,1391,101,350.0,1756.7790099168578,2.4472998920828104,10373.930600006133,328.2882818116463
1764182066,50,,Aggregated,11.000000,2.200000,350,420,840,5300,5400,10000,10000,10000,10000,10000,10000,1409,101,350.0,1737.5751200106954,2.4472998920828104,10373.930600006133,328.1412349183818
1764182067,50,,Aggregated,11.900000,2.700000,350,420,820,5300,5400,10000,10000,10000,10000,10000,10000,1431,102,350.0,1732.589835286398,2.4472998920828104,10373.930600006133,328.7414395527603
1764182068,50,,Aggregated,12.400000,2.200000,350,410,600,5300,5400,10000,10000,10000,10000,10000,10000,1458,102,350.0,1715.3908195439087,2.4472998920828104,10373.930600006133,328.6460905349794
1764182069,50,,Aggregated,14.000000,1.800000,350,410,560,5300,5400,10000,10000,10000,10000,10000,10000,1481,102,350.0,1692.5376313946044,2.4472998920828104,10373.930600006133,328.5584064821067
1764182070,50,,Aggregated,14.900000,1.700000,350,410,550,2500,5400,10000,10000,10000,10000,10000,10000,1499,102,350.0,1675.2756470281586,2.4472998920828104,10373.930600006133,328.66244162775183
1764182071,50,,Aggregated,16.500000,1.600000,350,400,520,2500,5400,10000,10000,10000,10000,10000,10000,1516,102,350.0,1659.193508044416,2.4472998920828104,10373.930600006133,328.4617414248021
1764182072,50,,Aggregated,17.500000,1.300000,350,400,500,2500,5400,10000,10000,10000,10000,10000,10000,1537,102,350.0,1639.4842266724381,2.4472998920828104,10373.930600006133,327.7833441769681
1764182073,50,,Aggregated,18.300000,1.200000,350,400,490,2400,5400,10000,10000,10000,10000,10000,10000,1549,102,350.0,1628.3790967043903,2.4472998920828104,10373.930600006133,327.0645577792124
1764182074,50,,Aggregated,19.400000,1.000000,350,400,490,2400,5400,10000,10000,10000,10000,10000,10000,1563,102,350.0,1616.3621470220423,2.4472998920828104,10373.930600006133,326.94625719769675
1764182075,50,,Aggregated,19.900000,0.900000,350,400,490,2400,5400,10000,10000,10000,10000,10000,10000,1576,102,350.0,1604.508945618982,2.4472998920828104,10373.930600006133,326.07106598984774
1764182076,50,,Aggregated,19.000000,0.600000,350,400,490,2400,5400,10000,10000,10000,10000,10000,10000,1585,102,350.0,1606.2903675053867,2.4472998920828104,10373.930600006133,326.13438485804414
1764182077,50,,Aggregated,18.800000,0.100000,350,400,480,2400,5400,10000,10000,10000,10000,10000,10000,1597,102,350.0,1599.0252904798053,2.4472998920828104,10373.930600006133,325.9104571070758
1764182078,50,,Aggregated,17.800000,0.100000,350,400,480,2400,5400,10000,10000,10000,10000,10000,10000,1607,102,350.0,1590.686617856967,2.4472998920828104,10373.930600006133,326.03173615432485
1764182079,50,,Aggregated,16.300000,0.000000,350,400,480,2400,5400,10000,10000,10000,10000,10000,10000,1612,102,350.0,1586.201795903306,2.4472998920828104,10373.930600006133,325.6352357320099
1764182080,50,,Aggregated,15.800000,0.000000,350,400,480,2400,5400,10000,10000,10000,10000,10000,10000,1620,102,350.0,1585.7101478987593,2.4472998920828104,10373.930600006133,325.4148148148148
1764182081,50,,Aggregated,13.700000,0.000000,350,400,480,2400,5400,10000,10000,10000,10000,10000,10000,1629,106,350.0,1609.0364408201353,2.4472998920828104,10373.930600006133,325.84346224677716
1764182082,50,,Aggregated,12.600000,0.000000,350,400,490,2400,5400,10000,10000,10000,10000,10000,10000,1641,110,350.0,1629.5073421667446,2.4472998920828104,10373.930600006133,325.98842169408897
1764182083,50,,Aggregated,11.700000,0.400000,350,400,490,2500,5400,10000,10000,10000,10000,10000,10000,1653,115,350.0,1659.034015786881,2.4472998920828104,10373.930600006133,326.3321234119782
1764182084,50,,Aggregated,10.400000,0.400000,350,400,490,2500,5400,10000,10000,10000,10000,10000,10000,1661,117,350.0,1663.7799332906873,2.4472998920828104,10373.930600006133,325.8488862131246
1764182085,50,,Aggregated,10.100000,0.900000,350,400,490,2500,5400,10000,10000,10000,10000,10000,10000,1671,119,350.0,1673.2235414700283,2.4472998920828104,10373.930600006133,325.92280071813286
1764182086,50,,Aggregated,10.300000,1.400000,350,400,490,2500,5400,10000,10000,10000,10000,10000,10000,1677,120,350.0,1673.7617700038334,2.4472998920828104,10373.930600006133,325.57602862254026
1764182087,50,,Aggregated,9.600000,1.600000,350,400,490,2500,5400,10000,10000,10000,10000,10000,10000,1681,120,350.0,1673.3877734064497,2.4472998920828104,10373.930600006133,325.57941701368236
1764182088,50,,Aggregated,9.600000,1.800000,350,400,500,2500,5400,10000,10000,10000,10000,10000,10000,1693,121,350.0,1681.1904592419728,2.4472998920828104,10373.930600006133,325.56822209096276
1764182089,50,,Aggregated,8.900000,1.800000,350,400,510,5300,5400,10000,10000,10000,10000,10000,10000,1707,123,350.0,1692.9282482697638,2.4472998920828104,10373.930600006133,325.6455770357352
1764182090,50,,Aggregated,8.400000,1.800000,350,400,540,5300,5400,10000,10000,10000,10000,10000,10000,1724,128,350.0,1722.3505400212507,2.4472998920828104,10373.930600006133,326.03480278422273
1764182091,50,,Aggregated,8.900000,1.900000,350,400,550,5300,5400,10000,10000,10000,10000,10000,10000,1741,130,350.0,1733.4801915540622,2.4472998920828104,10373.930600006133,325.63296955772546
